order_id,customer_id,product_id,product,category,quantity,unit_price,discount,gross_sales,sales,product_cost,shipping_cost,total_cost,profit,returns,return_reason,payment_method,payment_status,customer_type,customer_value,warehouse,city,state,region,order_date,delivery_date,delivery_days,shipping_mode,delivery_status,rating,review_count
ORD009119,CUST08951,P-GRO-693,Spices Combo Pack,Grocery,1,1303.5,104.28,1303.5,1199.22,754.73,101.63,856.36,342.86,No,,Cash on Delivery,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,01-01-2025,04-01-2025,3,Standard,Delivered,4,1
ORD007907,CUST01017,P-CLO-831,Saree,Clothing,3,944.61,0,2833.83,2833.83,1550.11,153.3,1703.41,1130.42,No,,UPI,Paid,New,Budget,WH-JAI,Jaipur,Rajasthan,North,19-12-2025,21-12-2025,2,Express,Delivered,4,1
ORD008470,CUST07827,P-FUR-719,Bed Frame,Furniture,1,8359.32,1446.16,8359.32,6913.16,3995.75,412.32,4408.07,2505.09,No,,UPI,Paid,New,Premium,WH-NAG,Nagpur,Maharashtra,West,26-09-2025,28-09-2025,2,Express,Delivered,3,1
ORD002276,CUST05855,P-ELE-261,Wireless Earbuds,Electronics,2,29742.95,3866.58,59485.9,0,0,0,0,0,No,,UPI,Refunded,Returning,Regular,WH-BEN,Bengaluru,Karnataka,South,14-04-2023,,,Express,Cancelled,,0
ORD005432,CUST04278,P-BEA-921,Hair Dryer,Beauty & Personal Care,4,2022.37,1981.92,8089.48,0,0,0,0,0,Yes,Size/Fit Issue,Debit Card,Refunded,New,Premium,WH-GUR,Gurugram,Haryana,North,03-10-2023,06-10-2023,3,Standard,Returned,,0
ORD007798,CUST04854,P-FOO-306,Running Shoes,Footwear,1,4288.18,197.26,4288.18,0,0,0,0,0,Yes,Wrong Item Delivered, Wallet,Refunded,Returning,Premium,WH-JAI,Jaipur,Rajasthan,North,22-01-2024,25-01-2024,3,Standard,Returned,1,1
ORD011204,CUST04176,P-TOY-281,Building Blocks Set,Toys & Games,2,2212.48,977.92,4424.96,3447.04,2553.2,61.12,2614.32,832.72,No,,Net Banking,Paid,Returning,Premium,WH-SUR,Surat,Gujarat,West,03-03-2025,07-03-2025,4,Standard,Delivered,,0
ORD008120,CUST00651,P-SPO-592,Treadmill,Sports & Fitness,4,8160.05,0,32640.2,32640.2,18506.99,61.13,18568.12,14072.08,No,,UPI,Paid,Returning,Budget,WH-LUC,Lucknow,Uttar Pradesh,North,02-12-2025,08-12-2025,6,Standard,Delivered,4,1
ORD012660,CUST03972,P-BOO-149,Fiction Novel,Books,1,913.49,98.66,913.49,814.83,565.45,81.1,646.55,168.28,No,,net banking,Paid,New,Regular,WH-KOL,Kolkata,West Bengal,East,16-04-2024,22-04-2024,6,Standard,Delivered,4,1
ORD007972,CUST08662,P-TOY-650,Soft Toy,Toys & Games,1,4227.04,346.62,4227.04,3880.42,2937.79,230.65,3168.44,711.98,No,,NetBanking,Paid,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,11-10-2024,11-10-2024,0,Same-Day,Delivered,,0
ORD024941,CUST00642,P-BOO-998,Fiction Novel,Books,1,632.04,45.51,632.04,586.53,393.76,42.76,436.52,150.01,No,,Net Banking,Paid,New,Regular,WH-HYD,Hyderabad,Telangana,South,18-02-2023,22-02-2023,4,Standard,Delivered,5,1
ORD015433,CUST04633,P-BOO-477,Competitive Exam Guide,Books,2,161.13,46.08,322.26,0,0,0,0,0,No,,Net Banking,Refunded,Returning,Regular,WH-GUR,Gurugram,Haryana,North,20-06-2025,,,Standard,Cancelled,,0
ORD024296,CUST06464,P-BOO-359,Fiction Novel,Books,2,314.48,51.57,628.96,0,0,0,0,0,No,,Debit Card,Refunded,New,Budget,WH-BHU,Bhubaneswar,Odisha,East,05-08-2025,,,Standard,Cancelled,,0
ORD007707,CUST07352,P-FOO-954,Running Shoes,Footwear,1,2800.97,0,2800.97,2800.97,1901.86,117.59,2019.45,781.52,No,,UPI,Paid,Returning,Regular,WH-CHA,Chandigarh,Punjab,North,31-05-2023,03-06-2023,3,Express,Delivered,5,1
ORD005200,CUST00498,P-CLO-623,Saree,Clothing,2,2507.22,0,5014.44,5014.44,2928.43,50.22,2978.65,2035.79,No,,Credit card ,Paid,Returning,Premium,WH-KOL,Kolkata,West Bengal,East,21-03-2025,26-03-2025,5,Standard,Delivered,5,1
ORD006544,CUST00955,P-BOO-852,Fiction Novel,Books,4,803.95,0,3215.8,3215.8,1617.55,317.59,1935.14,1280.66,No,,Debit Card,Paid,Returning,Budget,WH-COI,Coimbatore,Tamil Nadu,South,10-12-2023,11-12-2023,1,Same-Day,Delivered,5,1
ORD015303,CUST00949,P-FUR-783,Study Table,Furniture,5,11741.64,12857.1,58708.2,45851.1,35753.29,155.38,35908.67,9942.43,No,,UPI,Paid,Returning,Regular,WH-NOI,Noida,Uttar Pradesh,North,20-01-2024,27-01-2024,7,Standard,Delivered,2,1
ORD000549,CUST00252,P-CLO-662,Women's Kurti,Clothing ,1,1799.98,0,1799.98,1799.98,1013.39,110.07,1123.46,676.52,No,,Cash on Delivery,Paid,New,Regular,WH-JAI,Jaipur,Rajasthan,North,13-12-2024,17-12-2024,4,Standard,Delivered,2,1
ORD020694,CUST00194,P-ELE-484,Bluetooth Speaker,Electronics,1,520.29,0,520.29,520.29,363.16,76.33,439.49,80.8,No,,Wallet,Paid,Returning,Budget,WH-VIS,Visakhapatnam,Andhra Pradesh,South,29-08-2023,05-09-2023,7,Standard,Delivered,5,1
ORD010971,CUST07423,P-CLO-566,Saree,Clothing,2,755.16,350.39,1510.32,1159.93,971.14,103.42,1074.56,85.37,No,,Debit card,Paid,New,Budget,WH-BHU,Bhubaneswar,Odisha,East,17-04-2024,20-04-2024,3,Standard,Delivered,2,1
ORD021938,CUST07101,P-ELE-355,Power Bank, electronics ,1,4708.66,122.43,4708.66,4586.23,2585.05,164.43,2749.48,1836.75,No,,Cash on Delivery,Paid,New,Premium,WH-NAG,Nagpur,Maharashtra,West,10-01-2023,12-01-2023,2,Express,Delivered,1,1
ORD010189,CUST06628,P-BOO-645,Children's Story Book,Books,3,633.32,167.2,1899.96,1732.76,870.18,140.15,1010.33,722.43,No,,Credit Card,Paid,Returning,Budget,WH-PAT,Patna,Bihar,East,31-05-2025,02-06-2025,2,Express,Delivered,4,1
ORD011593,CUST08247,P-FUR-616,Study Table,Furniture,1,40180.14,9402.15,40180.14,30777.99,19728.45,84.78,19813.23,10964.76,No,,Cash on Delivery,Paid,New,Regular,WH-MUM,Mumbai,Maharashtra,West,18-03-2025,24-03-2025,6,Standard,Delivered,3,1
ORD001953,CUST08731,P-FUR-559,Office Chair,Furniture,2,44586.86,10968.37,89173.72,0,0,0,0,0,Yes,Not as Described,CASH ON DELIVERY,Refunded,Returning,Regular,WH-AHM,Ahmedabad,Gujarat,West,30-06-2025,01-07-2025,1,Express,Returned,3,1
ORD008236,CUST01326,P-BOO-219,Fiction Novel,Books,1,345.41,0,345.41,345.41,216.23,242.75,458.98,-113.57,No,,Cash on Delivery,Paid,New,Regular,WH-PAT,Patna,Bihar,East,05-10-2025,08-10-2025,3,Express,Delivered,5,1
ORD017054,CUST02897,P-CLO-372,Denim Jeans,Clothing,5,1979.66,0,9898.3,9898.3,5800.4,67.14,5867.54,4030.76,No,,Cash on Delivery,Paid,Returning,Budget,WH-NAG,Nagpur,Maharashtra,West,03-06-2024,06-06-2024,3,Standard,Delivered,,0
ORD022584,CUST04160,P-GRO-884,Spices Combo Pack,Grocery,2,1594.18,0,3188.36,0,0,0,0,0,No,,Debit Card,Refunded,New,Budget,WH-BHU,Bhubaneswar,Odisha,East,24-07-2023,,,Standard,Cancelled,,0
ORD013032,CUST08119,P-BOO-671,Biography,Books,2,876.28,347.01,1752.56,0,0,0,0,0,No,,Wallet,Refunded,New,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,23-08-2025,,,Standard,Cancelled,,0
ORD023188,CUST08030,P-SPO-830,Dumbbell Set,Sports & Fitness,2,1563.58,778.66,3127.16,2348.5,1813.75,45.22,1858.97,489.53,No,,Wallet,Paid,New,Budget,WH-MUM,Mumbai,Maharashtra,West,11-05-2024,18-05-2024,7,Standard,Delivered,5,1
ORD013320,CUST02386,P-ELE-720,Router,Electronics,1,46553.96,0,46553.96,46553.96,24859.81,110.24,24970.05,21583.91,No,,Cash on Delivery,Paid,Returning,Premium,WH-KOC,Kochi,Kerala,South,22-11-2024,27-11-2024,5,Standard,Delivered,5,1
ORD002805,CUST08118,P-GRO-291,Spices Combo Pack,grocery,3,1230.58,0,3691.74,3691.74,2621.14,98.01,2719.15,972.59,No,,Debit Card,Paid,Returning,Regular,WH-HYD,Hyderabad,Telangana,South,07-06-2025,13-06-2025,6,Standard,Delivered,,0
ORD003718,CUST03899,P-ELE-467,Smartwatch,Electronics,2,7789.32,3505.19,15578.64,12073.45,11621.67,90.25,11711.92,361.53,No,,Cash on Delivery,Paid,New,Premium,WH-PAT,Patna,Bihar,East,28-12-2025,04-01-2026,7,Standard,Delivered,,0
ORD023666,CUST07418,P-ELE-128,Router, electronics ,2,10499.37,503.97,20998.74,20494.77,12935.22,45.96,12981.18,7513.59,No,,Net Banking,Paid,New,Regular,WH-COI,Coimbatore,Tamil Nadu,South,12-11-2025,19-11-2025,7,Standard,Delivered,4,1
ORD002794,CUST07395,P-TOY-160,Soft Toy,Toys and Games,1,1002.05,0,1002.05,1002.05,635.3,200.2,835.5,166.55,No,,Debit Card,Paid,New,Regular,WH-IND,Indore,Madhya Pradesh,Central,10-02-2025,11-02-2025,1,Express,Delivered,5,1
ORD002791,CUST03013,P-BEA-634,Perfume,Beauty & Personal Care,2,722.48,60.69,1444.96,1384.27,829.41,200.52,1029.93,354.34,No,,Credit Card,Paid,New,Premium,WH-HYD,Hyderabad,Punjab,South,19-09-2025,21-09-2025,2,Express,Delivered,5,1
ORD024517,CUST04201,P-HOM-926,Dinner Set,Home & Kitchen,1,9049.63,0,9049.63,0,0,0,0,0,No,,Wallet,Refunded,New,Budget,WH-JAI,Jaipur,Rajasthan,North,04-05-2024,,,Standard,Cancelled,,0
ORD019059,CUST03119,P-HOM-896,Mixer Grinder,Home & Kitchen,5,10676.9,9822.75,53384.5,43561.75,39557.91,347.52,39905.43,3656.32,No,,Cash on Delivery,Paid,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,15-05-2024,16-05-2024,1,Same-Day,Delivered,,0
ORD024203,CUST07978,P-ELE-542,Digital Camera,Electronics,2,28914.68,8153.94,57829.36,49675.42,27179.8,49.54,27229.34,22446.08,No,,Cash on Delivery,Paid,Returning,Budget,WH-GUW,Guwahati,Assam,North-East,07-04-2025,10-04-2025,3,Standard,Delivered,3,1
ORD019864,CUST01223,P-FUR-467,Study Table,Furniture,1,38520.46,3120.16,38520.46,35400.3,19298.75,202.42,19501.17,15899.13,No,,Debit Card,Paid,Returning,Budget,WH-VIJ,Vijayawada,Andhra Pradesh,South,24-08-2025,30-08-2025,6,Standard,Delivered,5,1
ORD001901,CUST05788,P-HOM-925,Pressure Cooker, Home & Kitchen,3,11266.01,0,33798.03,33798.03,24435.98,330.98,24766.96,9031.07,No,,Cash on Delivery,Paid,Returning,Premium,WH-NOI,Noida,Uttar Pradesh,North,27-05-2024,27-05-2024,0,Same-Day,Delivered,,0
ORD019642,CUST02958,P-CLO-341,Denim Jeans,Clothing,2,1826.55,171.7,3653.1,3481.4,1895.96,104.35,2000.31,1481.09,No,,Credit Card,Paid,New,Premium,WH-IND,Indore,Madhya Pradesh,Central,25-04-2023,26-04-2023,1,Express,Delivered,3,1
ORD000094,CUST07700,P-BEA-337,Face Wash,Beauty & Personal Care,1,2770.44,0,2770.44,0,0,0,0,0,Yes,Received Damaged,Wallet,Refunded,New,Regular,WH-VIJ,Vijayawada,Andhra Pradesh,South,02-08-2024,09-08-2024,7,Standard,Returned,,0
ORD009538,CUST04479,P-TOY-120,Action Figure,Toys & Games,2,399.2,95.01,798.4,703.39,367.26,53.41,420.67,282.72,No,,Debit Card,Paid,Returning,Regular,WH-BHU,Bhubaneswar,Odisha,East,03-12-2024,06-12-2024,3,Standard,Delivered,2,1
ORD010000,CUST02361,P-HOM-686,Water Purifier,Home & Kitchen,3,5528.68,0,16586.04,16586.04,9935.04,69,10004.04,6582,No,,Net Banking,Paid,Returning,Premium,WH-SUR,Surat,Gujarat,West,01-05-2024,07-05-2024,6,Standard,Delivered,,0
ORD010322,CUST06274,P-HOM-728,Dinner Set, Home & Kitchen,1,520.24,65.55,520.24,454.69,270.52,110.63,381.15,73.54,No,,Cash on Delivery,Paid,Returning,Regular,WH-NOI,Noida,Uttar Pradesh,North,01-06-2025,08-06-2025,7,Standard,Delivered,,0
ORD011943,CUST04193,P-FUR-257,Office Chair,FURNITURE,1,27275.05,5591.39,27275.05,21683.66,19774.41,326.47,20100.88,1582.78,No,,Net Banking,Paid,Returning,Premium,WH-AHM,Ahmedabad,Gujarat,West,06-05-2023,07-05-2023,1,Express,Delivered,,0
ORD001013,CUST00195,P-GRO-624,Dry Fruits Box,Grocery,1,445.99,49.95,445.99,0,0,0,0,0,Yes,Not as Described,Wallet,Refunded,New,Premium,WH-LUC,Lucknow,Uttar Pradesh,North,02-11-2023,08-11-2023,6,Standard,Returned,,0
ORD018564,CUST06820,P-TOY-397,Action Figure,Toys & Games,1,956.74,29.66,956.74,927.08,437.23,63.88,501.11,425.97,No,,UPI,Paid,New,Regular,WH-PUN,Pune,Maharashtra,West,07-09-2025,12-09-2025,5,Standard,Delivered,2,1
ORD009743,CUST06728,P-HOM-701,Mixer Grinder,Home & Kitchen,1,10342.48,2575.28,10342.48,7767.2,5553.91,173.16,5727.07,2040.13,No,,Net Banking,Paid,New,Regular,WH-CHE,Chennai,Tamil Nadu,South,19-05-2024,21-05-2024,2,Express,Delivered,5,1
ORD020735,CUST05629,P-ELE-303,LED TV,Electronics,1,22046.09,3813.97,22046.09,18232.12,13734.71,93.08,13827.79,4404.33,No,,Debit Card,Paid,New,Regular,WH-DEL,Delhi,Delhi,North,26-11-2024,29-11-2024,3,Standard,Delivered,3,1
ORD006508,CUST06674,P-FOO-274,Formal Leather Shoes,Footwear,1,4966.65,0,4966.65,4966.65,3307.79,114.19,3421.98,1544.67,No,,UPI,Paid,Returning,Budget,WH-VIS,Visakhapatnam,Andhra Pradesh,South,29-11-2024,04-12-2024,5,Standard,Delivered,5,1
ORD022094,CUST08044,P-SPO-451,Cricket Bat,Sports & Fitness,1,4987.22,0,4987.22,4987.22,2897.57,69.05,2966.62,2020.6,No,,Credit Card,Paid,Returning,Premium,WH-SUR,Surat,Gujarat,West,14-08-2023,17-08-2023,3,Standard,Delivered,3,1
ORD006101,CUST07272,P-FOO-563,Flip Flops, Footwear,3,3820.99,0,11462.97,11462.97,6144.15,325.77,6469.92,4993.05,No,,UPI,Paid,New,Regular,WH-VIJ,Vijayawada,Andhra Pradesh,South,27-02-2025,27-02-2025,0,Same-Day,Delivered,4,1
ORD020645,CUST01253,P-FOO-929,Flip Flops,Footwear,1,818.52,0,818.52,818.52,588.52,101.15,689.67,128.85,No,,Net Banking,Paid,New,Premium,WH-KOC,Kochi,Kerala,South,21-09-2024,24-09-2024,3,Standard,Delivered,3,1
ORD001618,CUST05637,P-SPO-383,Dumbbell Set,Sports & Fitness,5,4034.51,2360.19,20172.55,0,0,0,0,0,No,,WALLET,Refunded,Returning,Regular,WH-DEL,Delhi,Delhi,North,08-04-2023,,,Express,Cancelled,,0
ORD015176,CUST04471,P-ELE-830,Home Theatre System, ELECTRONICS,1,28692.71,688.63,28692.71,0,0,0,0,0,No,,Net Banking,Refunded,New,Budget,WH-VIS,Visakhapatnam,Andhra Pradesh,South,07-09-2024,,,Standard,Cancelled,,0
ORD011651,CUST08352,P-ELE-752,Wireless Earbuds,Electronics,2,51480.07,18018.02,102960.14,84942.12,47979.43,114.28,48093.71,36848.41,No,,net banking,Paid,Returning,Regular,WH-PUN,Pune,Maharashtra,West,05-02-2025,09-02-2025,4,Standard,Delivered,4,1
ORD006246,CUST08959,P-BEA-474,Shampoo Combo,Beauty & Personal Care,4,1182.74,581.91,4730.96,4149.05,2791.27,51.95,2843.22,1305.83,No,,Debit Card,Paid,Returning,Premium,WH-PUN,Pune,Maharashtra,West,06-03-2025,11-03-2025,5,Standard,Delivered,5,1
ORD000213,CUST00908,P-CLO-411,Denim Jeans,Clothing,1,2503.06,0,2503.06,0,0,0,0,0,Yes,Quality Not Satisfactory,Cash on Delivery,Refunded,New,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,22-10-2024,24-10-2024,2,Express,Returned,,0
ORD017503,CUST05162,P-FUR-997,Study Table,FURNITURE,2,31929.29,5811.13,63858.58,58047.45,42465.96,160.69,42626.65,15420.8,No,, Wallet,Paid,Returning,Budget,WH-HYD,Hyderabad,Telangana,South,03-02-2024,08-02-2024,5,Standard,Delivered,5,1
ORD003320,CUST02438,P-BEA-487,Face Wash,Beauty & Personal Care,2,1263.1,227.36,2526.2,2298.84,1869.39,224.96,2094.35,204.49,No,,UPI,Paid,New,Budget,WH-PAT,Patna,Bihar,East,30-12-2023,01-01-2024,2,Express,Delivered,,0
ORD011217,CUST04585,P-FUR-172,Wardrobe,Furniture,2,6616.67,423.47,13233.34,12809.87,8403.17,82.39,8485.56,4324.31,No,,Credit Card,Paid,Returning,Premium,WH-BHU,Bhubaneswar,Odisha,East,18-05-2023,23-05-2023,5,Standard,Delivered,5,1
ORD000434,CUST04632,P-BEA-210,Lipstick Set,Beauty & Personal Care,2,2005.39,910.45,4010.78,3100.33,1816.88,106.12,1923,1177.33,No,,UPI,Paid,New,Budget,WH-AHM,Ahmedabad,Gujarat,West,19-11-2024,25-11-2024,6,Standard,Delivered,2,1
ORD010393,CUST05051,P-FUR-529,Wooden Bookshelf,Furniture,1,25832.53,6354.8,25832.53,19477.73,17049.47,282.32,17331.79,2145.94,No,,Debit Card,Paid,Returning,Premium,WH-PAT,Patna,Bihar,East,03-06-2025,04-06-2025,1,Express,Delivered,4,1
ORD018686,CUST02278,P-FOO-541,Formal Leather Shoes,FOOTWEAR,2,4866.49,798.1,9732.98,8934.88,4584.23,60.7,4644.93,4289.95,No,,UPI,Paid,New,Budget,WH-HYD,Hyderabad,Telangana,South,07-02-2024,12-02-2024,5,Standard,Delivered,4,1
ORD004120,CUST03359,P-FOO-760,Flip Flops,Footwear,2,5970.15,0,11940.3,11940.3,6292.54,299.6,6592.14,5348.16,No,,DEBIT CARD,Paid,New,Regular,WH-NOI,Noida,Uttar Pradesh,North,23-12-2025,24-12-2025,1,Same-Day,Delivered,4,1
ORD011381,CUST04981,P-FOO-235,Women's Heels,Footwear,2,1438.87,345.33,2877.74,0,0,0,0,0,No,,Credit Card,Refunded,New,Regular,WH-MUM,Mumbai,Maharashtra,West,03-10-2023,,,Express,Cancelled,,0
ORD003381,CUST05915,P-FOO-485,Running Shoes,Footwear,1,2483.97,300.56,2483.97,2183.41,1691.58,149.38,1840.96,342.45,No,,Credit Card,Paid,Returning,Budget,WH-MUM,Mumbai,Maharashtra,West,31-12-2023,02-01-2024,2,Express,Delivered,4,1
ORD008732,CUST04133,P-FOO-604,Running Shoes,Footwear,2,2928.34,0,5856.68,0,0,0,0,0,Yes,Wrong Item Delivered,Credit Card,Refunded,New,Budget,WH-PAT,Patna,Bihar,East,03-04-2025,08-04-2025,5,Standard,Returned,,0
ORD008518,CUST08531,P-BOO-845,Competitive Exam Guide,Books,1,363.94,18.92,363.94,345.02,203.08,100.91,303.99,41.03,No,,Net Banking,Paid,New,Regular,WH-CHE,Chennai,Tamil Nadu,South,13-09-2025,14-09-2025,1,Express,Delivered,4,1
ORD022802,CUST03448,P-CLO-506,Formal Shirt,Clothing,1,1554.55,192.76,1554.55,0,0,0,0,0,No,,Wallet,Refunded,Returning,Regular,WH-COI,Coimbatore,Tamil Nadu,South,11-03-2023,,,Standard,Cancelled,,0
ORD019986,CUST01301,P-CLO-515,Women's Kurti,Clothing,3,2195.79,856.36,6587.37,5731.01,4874.65,117.4,4992.05,738.96,No,,Cash on Delivery,Paid,Returning,Budget,WH-BEN,Bengaluru,Karnataka,South,15-01-2025,16-01-2025,1,Express,Delivered,5,1
ORD011043,CUST08303,P-TOY-732,Puzzle Set,Toys & Games,2,2460.15,0,4920.3,0,0,0,0,0,Yes,Better Price Available,Credit Card,Refunded,Returning,Regular,WH-BHU,Bhubaneswar,Odisha,East,15-09-2025,19-09-2025,4,Standard,Returned,,0
ORD022883,CUST03094,P-HOM-167,Non-Stick Cookware Set,Home & Kitchen,1,9468.55,2045.21,9468.55,7423.34,7016.2,105.33,7121.53,301.81,No,,Credit Card,Paid,Returning,Regular,WH-BEN,Bengaluru,Karnataka,South,16-09-2023,23-09-2023,7,Standard,Delivered,4,1
ORD006494,CUST04417,P-BOO-656,Cookbook,Books,1,503.56,18.63,503.56,484.93,340.41,93.69,434.1,50.83,No,,Cash on Delivery,Paid,New,Budget,WH-KOL,Kolkata,West Bengal,East,13-11-2024,19-11-2024,6,Standard,Delivered,,0
ORD014992,CUST04033,P-SPO-480,Yoga Mat,Sports & Fitness,1,2473.77,0,2473.77,0,0,0,0,0,Yes,Quality Not Satisfactory,UPI,Refunded,Returning,Premium,WH-KOC,Kochi,Kerala,South,21-12-2023,24-12-2023,3,Express,Returned,,0
ORD014112,CUST01085,P-CLO-829,Track Pants,Clothing ,1,2286.96,365.91,2286.96,0,0,0,0,0,Yes,Wrong Item Delivered,Debit Card,Refunded,New,Budget,WH-PAT,Patna,Bihar,East,08-12-2023,11-12-2023,3,Express,Returned,,0
ORD017435,CUST07317,P-FOO-170,Running Shoes,Footwear,1,3579.65,0,3579.65,3579.65,2337.51,112.25,2449.76,1129.89,No,,Wallet,Paid,Returning,Premium,WH-VIS,Visakhapatnam,Andhra Pradesh,South,08-12-2025,11-12-2025,3,Standard,Delivered,4,1
ORD000059,CUST08487,P-GRO-670,Basmati Rice 5kg,Grocery,1,1826.31,0,1826.31,0,0,0,0,0,Yes,Defective Product,Net Banking,Refunded,Returning,Premium,WH-KOL,Kolkata,West Bengal,East,06-09-2023,07-09-2023,1,Same-Day,Returned,,0
ORD005670,CUST03956,P-ELE-516,Router,ELECTRONICS,2,28002.08,0,56004.16,0,0,0,0,0,Yes,Received Damaged,debit card,Refunded,New,Budget,WH-COI,Coimbatore,Tamil Nadu,South,09-09-2024,14-09-2024,5,Standard,Returned,3,1
ORD001615,CUST06912,P-TOY-862,Soft Toy,Toys & Games,3,3979.27,0,11937.81,0,0,0,0,0,No,,Cash on Delivery,Refunded,New,Budget,WH-KOL,Kolkata,West Bengal,East,20-06-2025,,,Standard,Cancelled,,0
ORD023460,CUST01275,P-TOY-203,Soft Toy,Toys & Games,1,2336.96,0,2336.96,2336.96,1278.32,137,1415.32,921.64,No,,Debit Card,Paid,New,Budget,WH-PUN,Pune,Maharashtra,West,22-04-2023,24-04-2023,2,Express,Delivered,,0
ORD022305,CUST04743,P-FOO-151,Women's Heels,Footwear,1,4870.66,0,4870.66,4870.66,3219.51,65.49,3285,1585.66,No,,Cash on Delivery,Paid,Returning,Premium,WH-BHO,Bhopal,Madhya Pradesh,Central,18-04-2025,22-04-2025,4,Standard,Delivered,3,1
ORD018916,CUST01782,P-ELE-555,Digital Camera,Electronics,3,29677.95,0,89033.85,89033.85,58851.37,366.67,59218.04,29815.81,No,,Wallet,Paid,Returning,Budget,WH-BEN,Bengaluru,Karnataka,South,11-05-2023,12-05-2023,1,Same-Day,Delivered,2,1
ORD020159,CUST00231,P-FOO-390,Running Shoes,Footwear,1,5096.67,142.71,5096.67,4953.96,2935.68,93.78,3029.46,1924.5,No,,Credit card ,Paid,Returning,Regular,WH-JAI,Jaipur,Rajasthan,North,20-03-2025,25-03-2025,5,Standard,Delivered,4,1
ORD013555,CUST06656,P-BOO-736,Fiction Novel,Books,1,1064.36,68.12,1064.36,996.24,773.79,167.87,941.66,54.58,No,,Credit Card,Paid,New,Regular,WH-NAG,Nagpur,Maharashtra,West,09-01-2025,10-01-2025,1,Express,Delivered,5,1
ORD023277,CUST07889,P-CLO-300,Track Pants,Clothing,4,2675.59,0,10702.36,10702.36,7898.34,119.51,8017.85,2684.51,No,,Net Banking,Paid,New,Budget,WH-VIS,Visakhapatnam,Andhra Pradesh,South,18-12-2024,19-12-2024,1,Express,Delivered,1,1
ORD010778,CUST04477,P-FOO-466,Sports Sandals,Footwear,4,638.93,109.9,2555.72,0,0,0,0,0,No,,UPI,Refunded,Returning,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,23-11-2025,,,Express,Cancelled,,0
ORD010510,CUST00363,P-BEA-977,Trimmer,Beauty & Personal Care,4,373.66,331.81,1494.64,1162.83,961.05,91.72,1052.77,110.06,No,,Debit Card,Paid,New,Premium,WH-PUN,Pune,Maharashtra,West,11-08-2025,14-08-2025,3,Standard,Delivered,,0
ORD000160,CUST00694,P-TOY-570,Remote Control Car,Toys & Games,1,888.45,124.38,888.45,764.07,514.41,137.31,651.72,112.35,No,,Net Banking,Paid,Returning,Regular,WH-BHO,Bhopal,Madhya Pradesh,Central,03-10-2024,06-10-2024,3,Express,Delivered,2,1
ORD004279,CUST04960,P-BEA-733,Sunscreen Lotion,Beauty & Personal Care,4,2553.83,1021.53,10215.32,9193.79,4678.62,345.07,5023.69,4170.1,No,,UPI,Paid,Returning,Regular,WH-PAT,Patna,Bihar,East,17-11-2025,18-11-2025,1,Same-Day,Delivered,2,1
ORD018367,CUST06614,P-FOO-205,Flip Flops, Footwear,3,1982.99,0,5948.97,5948.97,4253.51,55.08,4308.59,1640.38,No,,Cash on Delivery,Paid,New,Premium,WH-GUR,Gurugram,Haryana,North,24-02-2023,27-02-2023,3,Standard,Delivered,2,1
ORD013975,CUST06722,P-TOY-269,Soft Toy,Toys & Games,2,3671.17,0,7342.34,7342.34,3509.64,167.85,3677.49,3664.85,No,,Wallet,Paid,New,Regular,WH-KAR,Karimnagar,Telangana,South,08-07-2024,09-07-2024,1,Express,Delivered,4,1
ORD008004,CUST06138,P-CLO-621,Women's Kurti,Clothing,3,1961.61,0,5884.83,5884.83,3889.87,95.87,3985.74,1899.09,No,,Wallet,Paid,New,Premium,WH-SUR,Surat,Gujarat,West,15-12-2023,21-12-2023,6,Standard,Delivered,5,1
ORD000481,CUST07420,P-HOM-522,Air Fryer,Home & Kitchen,2,2142.81,655.7,4285.62,3629.92,2897.08,230.93,3128.01,501.91,No,,UPI,Paid,Returning,Budget,WH-SUR,Surat,Gujarat,West,15-11-2025,17-11-2025,2,Express,Delivered,,0
ORD016916,CUST07093,P-TOY-882,Board Game,Toys and Games,3,3299.69,2336.18,9899.07,7562.89,6206.72,95.97,6302.69,1260.2,No,,Cash On Delivery ,Paid,Returning,Budget,WH-CHA,Chandigarh,Punjab,North,09-11-2025,14-11-2025,5,Standard,Delivered,3,1
ORD022154,CUST08814,P-FUR-436,Bed Frame,furniture,2,3405.2,1423.37,6810.4,0,0,0,0,0,No,,Credit Card,Refunded,Returning,Premium,WH-AHM,Ahmedabad,Gujarat,West,22-01-2023,,,Express,Cancelled,,0
ORD024229,CUST03675,P-HOM-698,Pressure Cooker,Home & Kitchen,3,366.56,157.25,1099.68,942.43,700.5,119.15,819.65,122.78,No,,UPI,Paid,New,Premium,WH-VIJ,Vijayawada,Andhra Pradesh,South,11-12-2025,14-12-2025,3,Standard,Delivered,4,1
ORD012325,CUST07603,P-TOY-482,Puzzle Set,Toys & Games,1,1025.21,141.48,1025.21,883.73,517.73,189.68,707.41,176.32,No,,UPI,Paid,New,Budget,WH-PUN,Pune,Maharashtra,West,24-10-2024,25-10-2024,1,Express,Delivered,5,1
